"Water Year,Day,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep"
"2014,08,0.0,2.9,6.3,9.7,14.3,24.7,32.4,27.2,0.0,0.0,0.0,0.0"
"2014,09,0.0,2.9,6.4,10.0,15.4,24.7,32.4,27.6,0.0,0.0,0.0,0.0"
"2014,10,0.0,2.9,6.4,10.5,15.8,24.7,32.4,28.5,0.0,0.0,0.0,0.0"
"2014,11,0.4,2.9,6.4,10.9,16.2,25.4,32.4,28.6,0.0,0.0,0.0,0.0"
"2014,12,0.5,2.9,6.4,11.2,16.2,26.1,31.8,29.5,0.0,0.0,0.0,0.0"
"2014,13,0.5,2.9,6.4,11.9,17.0,26.1,31.6,29.3,0.0,0.0,0.0,0.0"
"2014,14,0.8,2.9,6.4,12.0,18.0,26.1,31.9,29.2,0.0,0.0,0.0,0.0"
"2014,15,1.1,2.9,6.4,12.0,18.0,26.8,31.9,29.0,0.0,0.0,0.0,0.0"
"2014,16,1.1,3.1,6.4,12.0,18.0,26.8,31.9,28.3,0.0,0.0,0.0,0.0"
"2014,17,1.1,3.9,6.4,12.0,18.7,26.9,31.7,27.6,0.0,0.0,0.0,0.0"
"2014,18,1.2,3.9,6.5,12.0,18.7,27.6,31.3,26.6,1.0,0.0,0.0,0.0"
"2014,19,1.2,4.1,6.8,12.0,18.7,27.9,30.9,25.3,0.0,0.0,0.0,0.0"
"2014,20,1.2,4.1,7.8,12.0,19.1,27.9,30.3,23.9,0.0,0.0,0.0,0.0"
"2014,21,1.2,4.2,7.9,12.0,19.3,27.9,29.7,22.4,0.0,0.0,0.0,0.0"
"2014,22,1.2,4.4,8.3,11.9,19.5,28.0,28.9,20.9,0.0,0.0,0.0,0.0"
"2014,23,1.2,4.4,9.0,11.9,19.5,28.0,28.7,19.1,0.0,0.0,0.0,0.0"
"2014,24,1.2,4.4,9.0,11.9,19.5,28.0,28.7,17.7,0.0,0.0,0.0,0.0"
"2014,25,1.2,4.4,9.3,11.9,19.5,28.0,28.3,16.5,0.0,0.0,0.0,0.0"
"2014,26,1.2,4.4,9.3,11.8,19.5,28.0,28.6,14.5,0.0,0.0,0.0,0.0"
"2014,27,1.2,4.4,9.3,11.8,19.5,28.6,29.4,12.4,0.0,0.0,0.0,0.0"
"2014,28,1.2,4.4,9.3,11.8,21.2,29.1,30.0,10.2,0.0,0.0,0.0,0.0"
"2014,29,2.2,4.4,9.3,11.8,,30.0,30.9,8.5,0.0,0.0,0.0,0.0"
"2014,30,2.4,4.4,9.3,12.7,,30.0,31.0,6.6,0.0,0.0,0.0,0.0"
"2014,31,2.8,,9.4,13.1,,30.0,,4.6,,0.0,0.0,"
"2015,01,0.0,0.0,5.7,15.2,17.6,19.6,19.4,16.9,1.6,0.0,0.0,0.0"
"2015,02,0.0,0.5,5.8,15.2,17.6,19.9,19.5,15.3,0.0,0.0,0.0,0.0"
"2015,03,0.0,1.2,5.9,15.1,18.0,20.1,19.8,13.9,0.0,0.0,0.0,0.0"
"2015,04,0.0,1.2,6.0,15.1,18.2,20.7,19.6,13.0,0.0,0.0,0.0,0.0"
"2015,05,0.0,1.2,5.9,15.0,18.3,21.0,19.6,12.3,0.0,0.0,0.0,0.0"
"2015,06,0.0,1.2,5.9,15.0,18.3,21.3,19.6,11.9,0.0,0.0,0.0,0.0"
"2015,07,0.0,1.2,5.8,15.0,18.3,21.6,19.6,11.4,0.0,0.0,0.0,0.0"
"2015,08,0.0,1.2,5.8,15.0,18.4,21.6,19.6,11.3,0.0,0.0,0.0,0.0"
"2015,09,0.0,1.1,5.8,15.0,18.4,21.6,20.3,11.2,0.0,0.0,0.0,0.0"
"2015,10,0.0,1.1,5.8,15.0,18.6,21.6,20.2,12.0,0.0,0.0,0.0,0.0"
"2015,11,0.0,1.1,5.8,15.1,18.7,21.6,20.1,12.0,0.0,0.0,0.0,0.0"
"2015,12,0.0,1.1,5.8,15.1,18.7,21.6,20.0,11.9,0.0,0.0,0.0,0.0"
"2015,13,0.0,1.2,6.0,17.1,18.7,21.6,19.9,11.1,0.0,0.0,0.0,0.0"
"2015,14,0.0,1.5,6.5,17.1,18.7,21.6,19.8,10.0,0.0,0.0,0.0,0.0"
"2015,15,0.0,2.2,6.7,17.1,18.7,21.6,20.2,9.6,0.0,0.0,0.0,0.0"
"2015,16,0.0,2.5,6.7,17.2,18.7,21.4,21.6,9.7,0.0,0.0,0.0,0.0"
"2015,17,0.0,2.5,6.8,17.2,18.7,21.3,21.5,11.6,0.0,0.0,0.0,0.0"
"2015,18,0.0,2.5,6.8,17.2,18.7,21.1,21.5,11.5,0.0,0.0,0.0,0.0"
"2015,19,0.0,2.5,6.8,17.2,18.7,21.0,21.4,11.4,0.0,0.0,0.0,0.0"
"2015,20,0.0,2.5,6.9,17.3,18.7,21.0,21.2,11.3,0.0,0.0,0.0,0.0"
"2015,21,0.0,2.5,7.0,17.3,18.7,21.0,21.2,11.2,0.0,0.0,0.0,0.0"
"2015,22,0.0,2.7,9.8,17.4,19.2,21.0,21.1,11.0,0.0,0.0,0.0,0.0"
"2015,23,0.0,4.0,11.8,17.4,19.2,20.5,20.0,10.7,0.0,0.0,0.0,0.0"
"2015,24,0.0,5.2,12.4,17.4,19.2,20.9,18.8,10.7,0.0,0.0,0.0,0.0"
"2015,25,0.0,6.3,13.3,17.4,19.2,21.5,19.0,10.5,0.0,0.0,0.0,0.0"
"2015,26,0.0,6.3,14.1,17.4,19.2,21.5,19.3,9.8,0.0,0.0,0.0,0.0"
"2015,27,0.0,6.3,14.3,17.4,19.4,21.4,19.5,9.6,0.0,0.0,0.0,0.0"
"2015,28,0.0,6.3,14.3,17.4,19.6,21.3,19.2,8.7,0.0,0.0,0.0,0.0"
"2015,29,0.0,5.9,14.9,17.5,,21.0,19.2,7.3,0.0,0.0,0.0,0.0"
"2015,30,0.0,5.7,15.2,17.6,,20.4,18.3,5.6,0.0,0.0,0.0,0.0"
"2015,31,0.0,,15.2,17.6,,19.9,,3.6,,0.0,0.0,"
"2016,01,0.0,0.0,3.9,11.2,20.2,25.4,33.7,35.1,12.9,0.0,0.0,0.0"
"2016,02,0.0,0.0,4.0,11.1,20.7,25.6,33.7,35.1,10.8,0.0,0.0,0.0"
"2016,03,0.0,0.0,4.0,11.1,20.9,25.7,33.7,35.3,9.4,0.0,0.0,0.0"
"2016,04,0.0,0.5,4.1,11.0,20.9,25.5,33.7,34.8,7.4,0.0,0.0,0.0"
"2016,05,0.0,0.9,4.1,11.1,21.2,25.5,33.5,34.7,5.3,0.0,0.0,0.0"
"2016,06,0.0,0.9,4.2,11.3,21.3,25.5,33.4,33.9,2.7,0.0,0.0,0.0"
"2016,07,0.0,0.9,4.2,11.7,21.3,27.3,33.2,33.1,0.8,0.0,0.0,0.0"
"2016,08,0.0,0.9,4.2,12.1,21.3,27.6,33.0,32.7,0.0,0.0,0.0,0.0"
"2016,09,0.0,0.9,4.2,12.2,21.3,27.6,32.5,33.7,0.0,0.0,0.0,0.0"
"2016,10,0.0,0.9,4.2,12.3,21.3,28.3,32.2,34.9,0.0,0.0,0.0,0.0"
"2016,11,0.0,1.6,4.6,12.2,21.3,28.3,31.9,32.9,0.0,0.0,0.0,0.0"
"2016,12,0.0,1.9,4.6,12.2,21.3,28.1,31.6,32.2,0.0,0.0,0.0,0.0"
"2016,13,0.0,1.9,4.8,12.2,21.3,28.1,31.0,31.9,0.0,0.0,0.0,0.0"
"2016,14,0.0,1.9,5.2,12.2,21.3,28.3,31.3,31.0,0.0,0.0,0.0,0.0"
"2016,15,0.0,1.9,5.8,12.4,22.1,29.3,32.0,29.1,0.0,0.0,0.0,0.0"
"2016,16,0.0,2.2,6.2,13.4,23.0,29.9,32.3,28.0,0.0,0.0,0.0,0.0"
"2016,17,0.0,3.0,6.9,13.9,23.0,29.9,32.3,27.4,0.0,0.0,0.0,0.0"
"2016,18,0.0,3.0,6.9,14.5,23.2,29.9,32.4,27.2,0.0,0.0,0.0,0.0"
"2016,19,0.0,3.0,7.0,14.9,24.9,30.0,32.4,26.7,0.0,0.0,0.0,0.0"
"2016,20,0.0,3.0,7.1,15.1,25.0,30.0,32.1,25.3,0.0,0.0,0.0,0.0"
"2016,21,0.0,3.3,7.7,15.8,25.0,30.0,31.9,23.6,0.0,0.0,0.0,0.0"
"2016,22,0.0,3.3,8.4,15.8,25.0,30.1,31.4,23.2,0.0,0.0,0.0,0.0"
"2016,23,0.0,3.4,9.8,15.8,25.4,31.0,30.7,23.5,0.0,0.0,0.0,0.1"
"2016,24,0.0,3.4,10.2,16.8,25.4,31.6,31.6,23.1,0.0,0.0,0.0,0.7"
"2016,25,0.0,3.4,10.6,17.6,25.4,31.7,31.6,22.0,0.0,0.0,0.0,1.4"
"2016,26,0.0,3.7,10.9,17.9,25.4,31.7,32.3,21.6,0.0,0.0,0.0,0.9"
"2016,27,0.0,3.7,10.9,17.9,25.4,31.7,34.0,20.8,0.0,0.0,0.0,0.3"
"2016,28,0.0,3.7,10.9,17.9,25.4,31.7,34.5,19.4,0.0,0.0,0.0,0.0"
"2016,29,0.0,3.9,11.0,18.1,25.4,33.0,35.0,18.1,0.0,0.0,0.0,0.0"
"2016,30,0.0,3.9,11.0,18.7,,33.4,35.1,16.2,0.0,0.0,0.0,0.0"
"2016,31,0.0,,11.0,19.8,,33.5,,14.5,,0.0,0.0,"
"2017,01,0.0,0.4,6.0,16.0,33.3,48.4,53.1,58.8,29.9,0.0,0.0,0.0"
"2017,02,0.0,0.7,6.0,16.2,33.3,48.4,52.9,59.3,27.8,0.0,0.0,0.0"
"2017,03,0.0,0.7,6.0,17.2,33.5,48.4,53.1,59.3,26.2,0.0,0.0,0.0"
"2017,04,0.6,0.6,6.0,17.6,34.5,48.4,52.7,59.3,23.8,0.0,0.0,0.0"
"2017,05,0.5,0.5,6.2,19.0,34.5,48.4,52.7,59.3,21.1,0.0,0.0,0.0"
"2017,06,0.6,0.2,6.2,19.0,34.7,49.2,52.7,59.3,18.9,0.0,0.0,0.0"
"2017,07,0.4,0.0,6.2,19.0,35.5,49.5,52.7,58.5,16.6,0.0,0.0,0.0"
"2017,08,0.3,0.0,6.2,19.3,36.2,49.5,52.7,57.6,14.1,0.0,0.0,0.0"
"2017,09,0.2,0.0,6.7,19.7,36.2,49.5,54.0,56.2,12.1,0.0,0.0,0.0"
"2017,10,0.0,0.0,7.2,22.2,36.4,49.5,54.5,56.4,9.8,0.0,0.0,0.0"
"2017,11,0.0,0.0,8.7,23.4,38.3,49.5,54.5,55.2,7.6,0.0,0.0,0.0"
"2017,12,0.0,0.0,8.7,24.8,38.9,49.5,54.5,53.7,5.8,0.0,0.0,0.0"
"2017,13,0.0,0.0,8.7,25.1,38.9,49.5,54.5,51.9,5.5,0.0,0.0,0.0"
"2017,14,0.0,0.0,8.7,25.1,38.9,49.5,54.4,50.3,6.4,0.0,0.0,0.0"
"2017,15,,0.0,9.3,25.1,38.9,49.5,54.2,48.8,4.8,0.0,0.0,0.0"
"2017,16,0.0,0.0,9.8,25.1,38.9,49.5,54.0,47.7,2.8,0.0,0.0,0.0"
"2017,17,0.0,0.0,13.4,25.1,38.9,49.5,53.7,47.9,0.6,0.0,0.0,0.0"
"2017,18,0.3,0.2,13.4,25.1,39.1,49.5,53.5,48.3,0.0,0.0,0.0,0.0"
"2017,19,0.3,0.2,13.4,25.1,39.4,49.5,54.5,47.9,0.0,0.0,0.0,0.0"
"2017,20,0.4,0.2,13.5,25.6,40.7,49.5,54.0,48.0,0.0,0.0,0.0,0.0"
"2017,21,0.2,0.5,13.5,26.0,42.5,48.8,54.2,47.6,0.0,0.0,0.0,0.0"
"2017,22,0.1,1.2,13.5,27.2,44.2,49.0,54.2,48.4,0.0,0.0,0.0,0.2"
"2017,23,0.0,1.4,13.5,29.3,45.0,49.5,54.2,47.5,0.0,0.0,0.0,0.0"
"2017,24,0.0,2.6,13.6,32.7,46.0,50.1,54.2,46.4,0.0,0.0,0.0,0.3"
"2017,25,0.0,2.6,15.6,33.0,46.5,50.3,55.2,44.2,0.0,0.0,0.0,1.1"
"2017,26,0.0,2.6,16.0,33.1,46.7,50.9,56.3,42.3,0.0,0.0,0.0,0.7"
"2017,27,0.0,2.7,16.0,33.2,46.7,51.1,56.7,41.1,0.0,0.0,0.0,1.1"
"2017,28,0.0,4.0,16.0,33.3,48.4,52.2,58.1,39.2,0.0,0.0,0.0,0.9"
"2017,29,0.0,6.0,16.0,33.3,,52.3,58.8,37.1,0.0,0.0,0.0,0.5"
"2017,30,0.0,6.0,16.0,33.3,,52.3,58.8,34.5,0.0,0.0,0.0,0.2"
"2017,31,0.0,,16.0,33.3,,52.9,,32.2,,0.0,0.0,"
"2018,01,0.0,0.0,3.1,6.8,11.5,16.9,26.3,23.4,0.0,0.0,0.0,0.0"
"2018,02,0.2,0.0,3.1,6.8,11.5,17.1,26.2,23.3,0.0,0.0,0.0,0.0"
"2018,03,0.6,0.0,3.1,6.8,11.5,17.1,26.7,23.9,0.0,0.0,0.0,0.0"
"2018,04,0.6,0.1,4.5,6.8,11.5,17.1,26.7,23.8,0.0,0.0,0.0,0.0"
"2018,05,0.4,0.2,4.5,6.8,11.5,18.8,26.7,23.7,0.0,0.0,0.0,0.0"
"2018,06,0.3,0.5,4.5,6.8,11.8,18.8,26.7,22.8,0.0,0.0,0.0,0.0"
"2018,07,0.3,1.1,4.5,7.2,12.0,18.8,27.4,21.5,0.0,0.0,0.0,0.0"
"2018,08,0.3,1.1,4.5,7.2,12.0,18.8,28.0,19.8,0.0,0.0,0.0,0.0"
"2018,09,0.3,1.1,4.5,7.2,12.0,18.8,27.9,18.1,0.0,0.0,0.0,0.0"
"2018,10,0.0,1.1,4.5,8.3,12.0,18.8,28.0,16.4,0.0,0.0,0.0,0.0"
"2018,11,0.0,1.0,4.5,9.3,12.5,18.8,27.7,15.6,0.0,0.0,0.0,0.0"
"2018,12,0.0,1.0,4.5,9.5,12.5,18.8,27.4,15.8,0.0,0.0,0.0,0.0"
"2018,13,0.0,0.9,4.5,9.5,12.9,18.8,28.4,15.9,0.0,0.0,0.0,0.0"
"2018,14,0.0,0.7,4.7,9.5,12.9,18.8,29.3,15.9,0.0,0.0,0.0,0.0"
"2018,15,0.3,0.6,4.7,9.5,13.3,20.8,29.3,16.0,0.0,0.0,0.0,0.0"
"2018,16,0.2,0.6,4.7,9.5,13.9,21.6,29.0,14.8,0.0,0.0,0.0,0.0"
"2018,17,0.1,0.7,4.7,9.5,13.9,21.8,29.0,13.3,0.0,0.0,0.0,0.0"
"2018,18,0.0,3.2,4.7,9.5,13.9,23.2,30.0,11.7,0.0,0.0,0.0,0.0"
"2018,19,0.0,3.2,4.7,9.5,14.6,23.4,30.0,11.0,0.0,0.0,0.0,0.0"
"2018,20,0.0,3.2,4.7,9.8,15.4,23.4,30.0,9.6,0.0,0.0,0.0,0.0"
"2018,21,0.0,3.2,5.1,10.4,15.4,23.4,30.0,8.6,0.0,0.0,0.0,0.0"
"2018,22,0.0,3.2,5.1,10.6,15.4,23.4,29.9,7.4,0.0,0.0,0.0,0.0"
"2018,23,0.0,3.2,5.1,10.6,15.8,25.7,29.5,6.6,0.0,0.0,0.0,0.0"
"2018,24,0.0,3.1,5.7,10.6,16.0,25.9,28.7,5.0,0.0,0.0,0.0,0.0"
"2018,25,0.0,3.1,6.3,10.6,16.4,25.9,28.2,3.0,0.0,0.0,0.0,0.0"
"2018,26,0.0,3.0,6.8,11.0,16.7,26.1,27.2,1.0,0.0,0.0,0.0,0.1"
"2018,27,0.0,2.9,6.8,11.5,16.9,26.3,26.2,0.4,0.0,0.0,0.0,"
"2018,28,0.0,3.1,6.8,11.5,16.9,26.4,24.9,0.0,0.0,0.0,0.0,"
"2018,29,0.0,3.1,6.8,11.5,,26.6,23.6,0.0,0.0,0.0,0.0,"
"2018,30,0.0,3.1,6.8,11.5,,26.5,22.8,0.0,0.0,0.0,0.0,"
"2018,31,0.0,,6.8,11.5,,26.4,,0.0,,0.0,0.0,"
